review_id,review_text,aspect,sentiment
RVW_01698,"First purchase yg varian EOS ini, ngga expect wanginya bakal semewah itu!! Aku pikir wanginya bakal yg feminim bgt gitu dan hampir nyesel klik si EOS ini, krn belinya rekomendasi dari pacarku. Aku belum coba untuk kerja apakah wanginya akan tahan lama atau engga, tapi pas tadi aku apply di pergelangan tangan setelah wudhu pun masih wangi omg! ((lupa bgt foto botol perfumenya)).",Aroma,positive
RVW_01698,"First purchase yg varian EOS ini, ngga expect wanginya bakal semewah itu!! Aku pikir wanginya bakal yg feminim bgt gitu dan hampir nyesel klik si EOS ini, krn belinya rekomendasi dari pacarku. Aku belum coba untuk kerja apakah wanginya akan tahan lama atau engga, tapi pas tadi aku apply di pergelangan tangan setelah wudhu pun masih wangi omg! ((lupa bgt foto botol perfumenya)).",Longevity,positive
RVW_01699,"Order kesekian kalinya, dan belum pernah mengecewakan.",No Aspect,None
RVW_01700,Pengiriman cepet banget. Barang mendarat dengan aman. First time beli parfum yg gue suka 😭❤️❤️,Aroma,positive
RVW_01701,Untuk EoS ini wanginya lebih manis dari pada O. Tapi tetep soft dan kalem tidak tajam. Selera sih tapi saya lebih suka EoS ini.,Aroma,positive
RVW_01702,"Di kasih bonus 5ml dong parfum, wangi nya gausah di ragukan lagi 💚",Aroma,positive
RVW_01703,Wah packing nya mantap. Belum dibuka karena untuk hadiah. Semoga suka dan semoga wanginya awet. Seller sangat cepat merespon. Sangat direkomendasikan.,Packaging,positive
RVW_01704,"Baru pertama kali beli EOS, biasanya yang Alpha. EOS lebih tahan lama untuk harumnya sih enak-enak aja, lebih ke vanila",Longevity,positive
RVW_01704,"Baru pertama kali beli EOS, biasanya yang Alpha. EOS lebih tahan lama untuk harumnya sih enak-enak aja, lebih ke vanila",Aroma,positive
RVW_01705,"Pelayanan cepat mantap, produk dikirim sesuai order, dapet free incense juga",No Aspect,None
RVW_01706,"ONE OF THE BEST PERFUME FROM HMNS!! sebelum nya udah coba alpha dan enakk bangeeett so smooth, sekarang jatuh cinta sama EOS 😭 !! dapet bonus pula 😉 next ORGSM, Mau koleksi semua 😘",Aroma,positive
RVW_01707,Lucu bgt dikasih notebook^^ Jadi makin setia ama hmns🫰🏻,No Aspect,None
RVW_01708,"Langsung co mumpung diskon, wanginya awet banget!",Value for Money,positive
RVW_01708,"Langsung co mumpung diskon, wanginya awet banget!",Longevity,positive
RVW_01709,"puas 💯 admin fast response,wangi oke,kualitas oke banget",Aroma,positive
RVW_01709,"puas 💯 admin fast response,wangi oke,kualitas oke banget",Value for Money,positive
RVW_01710,"disemprot di leher panas kayak kena koyo 😅 namun parfum eos ini terbaik untuk lokal. dari segi packaging elegan, harga, ketahanan cukup lama, yg ngg kecium stlh pemakaian mungkin sedang nose blind krn keesokan harinya nyium di jaket masih tercium dengan jelas. wangi manis vanila dan fresh. vanilanya mengingatkan dengan merk k*** tapi dengan arah fresh, tidak kecium alkohol. mantap banget",Aroma,positive
RVW_01710,"disemprot di leher panas kayak kena koyo 😅 namun parfum eos ini terbaik untuk lokal. dari segi packaging elegan, harga, ketahanan cukup lama, yg ngg kecium stlh pemakaian mungkin sedang nose blind krn keesokan harinya nyium di jaket masih tercium dengan jelas. wangi manis vanila dan fresh. vanilanya mengingatkan dengan merk k*** tapi dengan arah fresh, tidak kecium alkohol. mantap banget",Packaging,positive
RVW_01710,"disemprot di leher panas kayak kena koyo 😅 namun parfum eos ini terbaik untuk lokal. dari segi packaging elegan, harga, ketahanan cukup lama, yg ngg kecium stlh pemakaian mungkin sedang nose blind krn keesokan harinya nyium di jaket masih tercium dengan jelas. wangi manis vanila dan fresh. vanilanya mengingatkan dengan merk k*** tapi dengan arah fresh, tidak kecium alkohol. mantap banget",Value for Money,positive
RVW_01710,"disemprot di leher panas kayak kena koyo 😅 namun parfum eos ini terbaik untuk lokal. dari segi packaging elegan, harga, ketahanan cukup lama, yg ngg kecium stlh pemakaian mungkin sedang nose blind krn keesokan harinya nyium di jaket masih tercium dengan jelas. wangi manis vanila dan fresh. vanilanya mengingatkan dengan merk k*** tapi dengan arah fresh, tidak kecium alkohol. mantap banget",Longevity,positive
RVW_01711,"gimana aku ga jatuh cinta coba beli disini, udah purchasing berkali"" di platform sana, beli di off store, skrg kali kedua beli di tokped, packaging skrg udh upgrade ya lebih aman, kualitas parfum ga usah diragukan lagi deh. cuma kali ini di tambah gift from tokopedia. omg. gimana gak seneng. hehehe sering"" ya tokped. love you hmns😘",Packaging,positive
RVW_01711,"gimana aku ga jatuh cinta coba beli disini, udah purchasing berkali"" di platform sana, beli di off store, skrg kali kedua beli di tokped, packaging skrg udh upgrade ya lebih aman, kualitas parfum ga usah diragukan lagi deh. cuma kali ini di tambah gift from tokopedia. omg. gimana gak seneng. hehehe sering"" ya tokped. love you hmns😘",Aroma,positive
RVW_01712,Awalnya beli decant buat coba2. Istri malah cocok. Beli full bottlenya deh…,Aroma,positive
RVW_01713,"sampai dengan selamat. belum dicoba sih, semoga saya cocok. kalau enggak ya ready to jual lagi hehehe...",No Aspect,None
RVW_01714,"akhirnya yg ditunggu dateng. bener-bener sehari nyampe! awalnya beli decant var eos sama orgasm, ternyata aku lebih cocok sama si eos ini karena ngerasa karakternya aku banget. dapet free sampel size juga hihi walaupun ga sesuai request yg di notes yah :(",Aroma,positive
RVW_01715,Pengiriman lebih cepat dr yg disampaikan. Packing juga bagus dan rapi. Plus dapat tester dan voucher lagi. Mantul banget gak tuh. Love pokoknya ❤️,Packaging,positive
RVW_01716,"suka sama wanginya manis tapi lembut dan enak, bikin nagih",Aroma,positive
RVW_01717,"Sesuai ekspektasi dan review disana sini, makasih juga voucher dan sample mininya ya",No Aspect,None
RVW_01718,"packing rapi, pengiriman cepat walau lg tanggal merah natalan 🫰 untuk performa hmns mah ga perlu diragukan lagi, tp buat yg ngincar SPL prefer ke farhampton aja si. sengaja ngoleksi hmns krn secinta itu 🌹🌹🌹🌹🌹",Packaging,positive
RVW_01718,"packing rapi, pengiriman cepat walau lg tanggal merah natalan 🫰 untuk performa hmns mah ga perlu diragukan lagi, tp buat yg ngincar SPL prefer ke farhampton aja si. sengaja ngoleksi hmns krn secinta itu 🌹🌹🌹🌹🌹",Projection,negative
RVW_01719,"pernah nyoba tester eos di GI trus jatuh cinta sama wanginya, udah lama jadi wishlist dan akhirnya kesampean. Ditambah gak nyangka jadi 15 orang yg beruntung di tokped, makasih hmns😭🫶🏻",Aroma,positive
RVW_01720,Tks seller & kurir…👍🏼👍🏼 paket sampai lbh cpt dr estimasi.,No Aspect,None
RVW_01721,"akhirnya kebeli juga setelah ngabisin yg orgasm, dabest sih 💪",No Aspect,None
RVW_01722,"Produknya tiba dengan kondisi baik, pengiriman cepat, wanginya enak banget, plus dapat hadiah tambahan.. thanks seller.",Aroma,positive
RVW_01723,"Kemasan exclusif, rapi, wangi, dan dikasih bonus tester unroses. Makasih",Packaging,positive
RVW_01723,"Kemasan exclusif, rapi, wangi, dan dikasih bonus tester unroses. Makasih",Aroma,positive
RVW_01724,"saik lah wangi oke, ketahanan belum tau belom dipake seharian, lubang spraynya aja yg kureng sekali semprot banyak banget jadi agak boros",Aroma,positive
RVW_01724,"saik lah wangi oke, ketahanan belum tau belom dipake seharian, lubang spraynya aja yg kureng sekali semprot banyak banget jadi agak boros",Longevity,neutral
RVW_01724,"saik lah wangi oke, ketahanan belum tau belom dipake seharian, lubang spraynya aja yg kureng sekali semprot banyak banget jadi agak boros",Packaging,negative
RVW_01725,Wangi banget! Alhamdulillah cocok di aku. Thank you so much HMNS! Pengiriman tepat sesuai estimasi. Packaging aman terjamin! Dapet tester Farhampton. Berharap dapet Orgasm sih tapi gak pa pa. Kasih ke temen cowok aja kali ya. ☺️,Aroma,positive
RVW_01725,Wangi banget! Alhamdulillah cocok di aku. Thank you so much HMNS! Pengiriman tepat sesuai estimasi. Packaging aman terjamin! Dapet tester Farhampton. Berharap dapet Orgasm sih tapi gak pa pa. Kasih ke temen cowok aja kali ya. ☺️,Packaging,positive
RVW_01726,"Barang selamat sampai tujuan, untuk bau no comment karena beli untuk hadiah 😂. Dikasih bonus juga hair mist gede banget sama seller, Thank you so much 🤙🏻",No Aspect,None
RVW_01727,Wow setelah sekian lama pingin punya eos. Akhirnya punya juga 🥹🥰 cakep amat ya. Makasih ya mimin barang udah sampe. Wanginya sesuai harapan. Ketahanannya belum aku coba si. Tapi semoga lama ya wkwk terimakasih,Aroma,positive
RVW_01728,"kaya agak beda dari wangi sampelnya, tapi mgkn sy yg salah ingat. dapet free sampel & voucher lg, thank you.",Aroma,neutral
RVW_01729,Untuk pelayanan sangat memuaskan Cuma terkendala di pengiriman Gila apa 3 hari g jalan2 dr jastipnya Paket nyampe dengan aman,No Aspect,None
RVW_01730,"Wanginya tahan lama, pengiriman sangat cepat, adminnya responsip",Longevity,positive
RVW_01731,No debat! Wanginya plg tahan lama dr segenap parfume hmns. Ga pasaran wanginya. Uda pembelian ke sekian kalinya. The best pokoknya,Aroma,positive
RVW_01731,No debat! Wanginya plg tahan lama dr segenap parfume hmns. Ga pasaran wanginya. Uda pembelian ke sekian kalinya. The best pokoknya,Longevity,positive
RVW_01732,"Packing sangat amannn... Dilapisi Bubble Warp dan dibungkus kotak juga EoS : Wangi yg aku dapet di hidung ku dominan Vanila dan Melati. Makasih utk produknya.... Kemasan 5ml (bonus) nya Perfection, gila aku suka. Manly bgt dah. Thanks utk bonus nya ya... Terima kasih utk pelayanan nya juga..😉",Packaging,positive
RVW_01732,"Packing sangat amannn... Dilapisi Bubble Warp dan dibungkus kotak juga EoS : Wangi yg aku dapet di hidung ku dominan Vanila dan Melati. Makasih utk produknya.... Kemasan 5ml (bonus) nya Perfection, gila aku suka. Manly bgt dah. Thanks utk bonus nya ya... Terima kasih utk pelayanan nya juga..😉",Aroma,positive
RVW_01733,Aromnya Vanilla banget soft..Thx buat bonus Vial nya..,Aroma,positive
RVW_01734,"cocok ama suasananya yg adem adem. wkwkwk. skali lagi, memuaskan.",Aroma,positive
RVW_01735,"Suka banget sama aromanya yg soft & gaj nyegrak, kalo suka parfum vanila bisa cobain varian hmns yg ini. Ketahanan indoor bisa sampai 6 jam",Aroma,positive
RVW_01735,"Suka banget sama aromanya yg soft & gaj nyegrak, kalo suka parfum vanila bisa cobain varian hmns yg ini. Ketahanan indoor bisa sampai 6 jam",Longevity,positive
RVW_01736,"Beli ini buat kado ultah ke seseorang. Emang sedikit tricky kasih kado berupa parfum. Tapi kayaknya gak ada yang gak suka aroma dari HMNS EOS ini. Dan begitu paketnya diterima, dia bilang suka aromanya. Trims Mimin.",Aroma,positive
RVW_01737,"awalnya sedikit bingung, mau ambil yang perfection atau eos, karena kerjaan lebih sering jalan-jalan keluar kantor, maka milih eos, dan ternyata tidak salah pilih. eh, dapet bonus starter kit yang perfection. terbaik dah?!!",No Aspect,None
RVW_01738,"wanginya favorit, warm dan bikin calm teruuuss dapet diffuser juga coba <3",Aroma,positive
RVW_01739,"produk sesuai dengan deskripsi penjual, wanginya enak dan cukup tahan lama, recommended seller",Aroma,positive
RVW_01739,"produk sesuai dengan deskripsi penjual, wanginya enak dan cukup tahan lama, recommended seller",Longevity,positive
RVW_01740,"I love it, masyaAllah. Wanginyaa manis dan berasa girly. Maaf yaa aku cuma bisa deskripsiin segini karena i'm not good enough at describing fragrances. Intinya aku suka, karena ini wangi yang aku cari. Thank you for make such a good perfume which I love it so much, Hmns! 😫❤",Aroma,positive
RVW_01741,"Setelah pakai parfum ini, yang tadinya dipanggil ‘mbak’ , jadi dipanggil ‘kak’ 😆",No Aspect,None
RVW_01742,"Packingnya bagus banget dan rapih, pengirimannya cepet banget dan adminnya baik sangat. Parfumnya gausah ditanya, enak bgt wanginya seger manis. Botolnya juga cakep pake magnet tutupnya💯💯💯💯",Packaging,positive
RVW_01742,"Packingnya bagus banget dan rapih, pengirimannya cepet banget dan adminnya baik sangat. Parfumnya gausah ditanya, enak bgt wanginya seger manis. Botolnya juga cakep pake magnet tutupnya💯💯💯💯",Aroma,positive
RVW_01743,"Pengirimannya super cepet! Box dan botolnya bikin keliatan mewah! Wangi vanillanya pas ga eneg, lumayan tahan lama juga❤️",Packaging,positive
RVW_01743,"Pengirimannya super cepet! Box dan botolnya bikin keliatan mewah! Wangi vanillanya pas ga eneg, lumayan tahan lama juga❤️",Aroma,positive
RVW_01743,"Pengirimannya super cepet! Box dan botolnya bikin keliatan mewah! Wangi vanillanya pas ga eneg, lumayan tahan lama juga❤️",Longevity,positive
RVW_01744,"good, kirain bakal dapet vial ternyata engga tapi overall keren kok produknya",No Aspect,None
RVW_01745,"wah keren banget sih EoS, pertama kali nyium bau eos, fix ini sih eskrim vanilla in parfume. buat cowo oke2 aja sih menurut gw, soal ketahanan wangi brp lama nanti kita coba tahan berapa lama. desain kotak dan botol parfume keren banget dah",Aroma,positive
RVW_01745,"wah keren banget sih EoS, pertama kali nyium bau eos, fix ini sih eskrim vanilla in parfume. buat cowo oke2 aja sih menurut gw, soal ketahanan wangi brp lama nanti kita coba tahan berapa lama. desain kotak dan botol parfume keren banget dah",Packaging,positive
RVW_01746,wanginya enak. cocok juga buat kado ponakan pria yang baru beranjak remaja.,Aroma,positive
RVW_01747,"Barang bagus, wangi seger, tidak pasaran, ada harga ada kwalitas",Aroma,positive
RVW_01747,"Barang bagus, wangi seger, tidak pasaran, ada harga ada kwalitas",Value for Money,positive
RVW_01748,"wanginya enak, kemasannya cantik, sampainya Cepat. Terima kasih",Aroma,positive
RVW_01748,"wanginya enak, kemasannya cantik, sampainya Cepat. Terima kasih",Packaging,positive
RVW_01749,Proses dan pengiriman cepat. Packingnya bagus banget sehingga barang sanpai dengan aman. Baru beli pertama untuk wangi yang ini. Sebelumnya udah pernah pakai yang orgasm. Semoga cocok,Packaging,positive
RVW_01750,repeat order for a second time. delighted for the unique scents.,Aroma,positive
RVW_01751,"Packagingnya bagus, bisa buat kado. Wanginya lumayan tahan sampe sore.",Packaging,positive
RVW_01751,"Packagingnya bagus, bisa buat kado. Wanginya lumayan tahan sampe sore.",Aroma,positive
RVW_01751,"Packagingnya bagus, bisa buat kado. Wanginya lumayan tahan sampe sore.",Longevity,positive
RVW_01752,"Recomended seller, responsif dan ramah. Produk berkualitas, original HMNS, suka banget sama wanginya. Packing rapih, aman dan pengiriman cepat. Terima kasih",Aroma,positive
RVW_01752,"Recomended seller, responsif dan ramah. Produk berkualitas, original HMNS, suka banget sama wanginya. Packing rapih, aman dan pengiriman cepat. Terima kasih",Packaging,positive
RVW_01753,terr hmns hmns lah pokoknyaa.. top notes nya agak kurang suka sih (tergantung preverensi masing2 yaa) taapii middle sama base notes nya juaraaaaa,Aroma,negative
RVW_01753,terr hmns hmns lah pokoknyaa.. top notes nya agak kurang suka sih (tergantung preverensi masing2 yaa) taapii middle sama base notes nya juaraaaaa,Aroma,positive
RVW_01754,"Pertama kalinya beli produk HMNS, actually I was really skeptical about this brand. I mean it's local and it's probably ""menang hype"" from influencer saja. But I still follow and sightseeing the comment. And gak nyangka HMNS keluarin parfum ""rose"" intrigued because I like rose perfumed dan bener2 baru liat sekitar 3 menit sebelum launching, langsung aku checkout dong. Jodoh gak kemana ya.. Sambil nunggu delivery, hari ini main ke booth HMNS di GI dan surprisingly suka sama wangi2 perfume nya, makin excited nunggu (I even bought the linen spray that smell really amazing) and it doesn't dissapointing at all.. Super love sama wanginya. I won't say it as tipe parfum yang ""nyegrak"" but it smell really pleasant. Subtle yet strong at the same time. Luv it! Even the detail of the packaging is really nice. I like that the perfume have something like a magnet on it. Hope you make more awesome thing in the future ❤",Aroma,positive
RVW_01754,"Pertama kalinya beli produk HMNS, actually I was really skeptical about this brand. I mean it's local and it's probably ""menang hype"" from influencer saja. But I still follow and sightseeing the comment. And gak nyangka HMNS keluarin parfum ""rose"" intrigued because I like rose perfumed dan bener2 baru liat sekitar 3 menit sebelum launching, langsung aku checkout dong. Jodoh gak kemana ya.. Sambil nunggu delivery, hari ini main ke booth HMNS di GI dan surprisingly suka sama wangi2 perfume nya, makin excited nunggu (I even bought the linen spray that smell really amazing) and it doesn't dissapointing at all.. Super love sama wanginya. I won't say it as tipe parfum yang ""nyegrak"" but it smell really pleasant. Subtle yet strong at the same time. Luv it! Even the detail of the packaging is really nice. I like that the perfume have something like a magnet on it. Hope you make more awesome thing in the future ❤",Packaging,positive
RVW_01755,Unrosed wangi yg unik yg gak kaya rose pada umumnya. SPL mderate to strong Buat yang penasaran boleh coba decant nya di ABO OMAR. Terimakasih,Aroma,positive
